39,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,False,False,29,9,20,OPEN,1628579268000,53.348875,-6.267459,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:07:48,2021-08-10 08:07:48+01:00,0.6896551724137931
40,73,dublin,FRANCIS STREET,Francis Street,False,False,30,19,11,OPEN,1628579261000,53.342081,-6.275233,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:07:41,2021-08-10 08:07:41+01:00,0.36666666666666664
41,4,dublin,GREEK STREET,Greek Street,False,False,20,13,7,OPEN,1628579320000,53.346874,-6.272976,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:08:40,2021-08-10 08:08:40+01:00,0.35
42,49,dublin,GUILD STREET,Guild Street,False,False,40,25,15,OPEN,1628579419000,53.347932,-6.240928,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:10:19,2021-08-10 08:10:19+01:00,0.375
43,19,dublin,HERBERT PLACE,Herbert Place,False,False,30,20,10,OPEN,1628579360000,53.334432,-6.245575,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:20,2021-08-10 08:09:20+01:00,0.3333333333333333
44,7,dublin,HIGH STREET,High Street,False,False,29,23,6,OPEN,1628579509000,53.343565,-6.275071,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:11:49,2021-08-10 08:11:49+01:00,0.20689655172413793
45,102,dublin,WESTERN WAY,Western Way,False,False,40,26,14,OPEN,1628579586000,53.354929,-6.269425,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:13:06,2021-08-10 08:13:06+01:00,0.35
46,38,dublin,TALBOT STREET,Talbot Street,False,False,40,14,25,OPEN,1628579038000,53.350974,-6.25294,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:03:58,2021-08-10 08:03:58+01:00,0.625
47,53,dublin,NEWMAN HOUSE,Newman House,False,False,40,11,29,OPEN,1628579069000,53.337132,-6.26059,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:04:29,2021-08-10 08:04:29+01:00,0.725
48,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,False,False,40,31,8,OPEN,1628579600000,53.339218,-6.240642,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:13:20,2021-08-10 08:13:20+01:00,0.2
49,66,dublin,NEW CENTRAL BANK,New Central Bank,False,False,40,17,23,OPEN,1628579515000,53.347122,-6.234749,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:11:55,2021-08-10 08:11:55+01:00,0.575
50,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),False,False,40,36,4,OPEN,1628579525000,53.355173,-6.278424,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:05,2021-08-10 08:12:05+01:00,0.1
51,101,dublin,KING STREET NORTH,King Street North,False,False,30,27,3,OPEN,1628579333000,53.350291,-6.273507,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:08:53,2021-08-10 08:08:53+01:00,0.1
52,115,dublin,KILLARNEY STREET,Killarney Street,False,False,30,19,11,OPEN,1628579511000,53.354845,-6.247579,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:11:51,2021-08-10 08:11:51+01:00,0.36666666666666664
53,47,dublin,HERBERT STREET,Herbert Street,False,False,40,29,10,OPEN,1628579522000,53.335742,-6.24551,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:02,2021-08-10 08:12:02+01:00,0.25
54,117,dublin,HANOVER QUAY EAST,Hanover Quay East,False,False,40,37,3,OPEN,1628579364000,53.343653,-6.231755,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:24,2021-08-10 08:09:24+01:00,0.075
55,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,False,False,30,15,15,OPEN,1628579584000,53.347884,-6.248048,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:13:04,2021-08-10 08:13:04+01:00,0.5
56,27,dublin,MOLESWORTH STREET,Molesworth Street,False,False,20,12,8,OPEN,1628579591000,53.341288,-6.258117,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:13:11,2021-08-10 08:13:11+01:00,0.4
57,16,dublin,GEORGES QUAY,Georges Quay,False,False,20,6,14,OPEN,1628579389000,53.347508,-6.252192,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:49,2021-08-10 08:09:49+01:00,0.7
58,96,dublin,KILMAINHAM LANE,Kilmainham Lane,False,False,30,25,5,OPEN,1628579065000,53.341805,-6.305085,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:04:25,2021-08-10 08:04:25+01:00,0.16666666666666666
59,82,dublin,MOUNT BROWN,Mount Brown,False,False,22,8,14,OPEN,1628579592000,53.341645,-6.29719,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:13:12,2021-08-10 08:13:12+01:00,0.6363636363636364
60,76,dublin,MARKET STREET SOUTH,Market Street South,False,False,38,22,16,OPEN,1628579568000,53.342296,-6.287661,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:48,2021-08-10 08:12:48+01:00,0.42105263157894735
61,71,dublin,KEVIN STREET,Kevin Street,False,False,40,38,2,OPEN,1628579262000,53.337757,-6.267699,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:07:42,2021-08-10 08:07:42+01:00,0.05
62,79,dublin,ECCLES STREET EAST,Eccles Street East,False,False,27,18,9,OPEN,1628579136000,53.358115,-6.265601,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:05:36,2021-08-10 08:05:36+01:00,0.3333333333333333
63,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,False,False,40,23,17,OPEN,1628579542000,53.342638,-6.238695,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:22,2021-08-10 08:12:22+01:00,0.425
64,25,dublin,MERRION SQUARE EAST,Merrion Square East,False,False,30,6,24,OPEN,1628579010000,53.339434,-6.246548,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:03:30,2021-08-10 08:03:30+01:00,0.8
65,51,dublin,YORK STREET WEST,York Street West,False,False,40,40,0,OPEN,1628579340000,53.339334,-6.264699,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:00,2021-08-10 08:09:00+01:00,0.0
66,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,True,False,30,25,5,OPEN,1628579557000,53.337494,-6.26199,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:37,2021-08-10 08:12:37+01:00,0.16666666666666666
67,59,dublin,DENMARK STREET GREAT,Denmark Street Great,False,False,20,18,2,OPEN,1628579147000,53.35561,-6.261397,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:05:47,2021-08-10 08:05:47+01:00,0.1
68,95,dublin,ROYAL HOSPITAL,Royal Hospital,False,False,40,14,26,OPEN,1628579140000,53.343897,-6.29706,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:05:40,2021-08-10 08:05:40+01:00,0.65
69,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),False,False,40,28,12,OPEN,1628579604000,53.346985,-6.297804,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:13:24,2021-08-10 08:13:24+01:00,0.3
70,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),False,False,36,30,6,OPEN,1628579539000,53.355954,-6.278378,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:19,2021-08-10 08:12:19+01:00,0.16666666666666666
71,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,False,False,40,25,14,OPEN,1628579525000,53.337824,-6.256035,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:05,2021-08-10 08:12:05+01:00,0.35
72,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),False,False,40,33,5,OPEN,1628579106000,53.346603,-6.296924,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:05:06,2021-08-10 08:05:06+01:00,0.125
73,22,dublin,TOWNSEND STREET,Townsend Street,False,False,20,13,7,OPEN,1628579481000,53.345922,-6.254614,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:11:21,2021-08-10 08:11:21+01:00,0.35
74,50,dublin,GEORGES LANE,George's Lane,False,False,40,26,14,OPEN,1628579444000,53.35023,-6.279696,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:10:44,2021-08-10 08:10:44+01:00,0.35
75,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,False,False,40,35,5,OPEN,1628579289000,53.356307,-6.273717,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:08:09,2021-08-10 08:08:09+01:00,0.125
76,12,dublin,ECCLES STREET,Eccles Street,False,False,20,14,6,OPEN,1628579270000,53.359246,-6.269779,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:07:50,2021-08-10 08:07:50+01:00,0.3
77,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,False,False,30,12,18,OPEN,1628579563000,53.330362,-6.265163,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:43,2021-08-10 08:12:43+01:00,0.6
78,78,dublin,MATER HOSPITAL,Mater Hospital,False,False,40,30,10,OPEN,1628579348000,53.359967,-6.264828,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:08,2021-08-10 08:09:08+01:00,0.25
79,2,dublin,BLESSINGTON STREET,Blessington Street,False,False,20,9,11,OPEN,1628579197000,53.356769,-6.26814,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:06:37,2021-08-10 08:06:37+01:00,0.55
80,75,dublin,JAMES STREET,James Street,False,False,40,30,10,OPEN,1628579302000,53.343456,-6.287409,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:08:22,2021-08-10 08:08:22+01:00,0.25
